movieId,imdbId,tmdbId,rating_mean,rating_counts,production_countries,imdb_id,budget,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count,if_have_writers,profit,if_profit
80363,1220634,35791.0,3.053435114503817,1703,United Kingdom,tt1220634,60000000.0,en,2.349,2010-09-09,300228084.0,97.0,6.1,3006.0,1,240228084.0,1.0
80463,1285016,37799.0,3.75406156477127,14034,South Korea,tt1285016,40000000.0,en,27.873,2010-10-01,224920315.0,121.0,7.3,9485.0,1,184920315.0,1.0
80489,840361,23168.0,3.7439258312020463,4692,Germany,tt0840361,37000000.0,en,124.698,2010-09-15,154026136.0,125.0,7.2,3813.0,1,117026136.0,1.0
80549,1282140,37735.0,3.6287029288702928,5975,Germany,tt1282140,8000000.0,en,41.766,2010-09-16,75026327.0,93.0,6.8,5727.0,1,67026327.0,1.0
80551,879870,38167.0,2.9258028792912514,903,Germany,tt0879870,60000000.0,en,16.096,2010-08-12,204594016.0,133.0,6.2,1940.0,1,144594016.0,1.0
80553,1049402,38568.0,3.39375,160,Japan,tt1049402,5000000.0,en,7.866,2010-08-26,1183258.0,84.0,6.7,145.0,1,-3816742.0,0.0
80586,817177,43949.0,3.8440766550522647,574,United States of America,tt0817177,14000000.0,en,33.184,2010-08-06,1755212.0,89.0,7.8,1890.0,1,-12244788.0,0.0
80590,1027718,33909.0,3.0602836879432624,846,France,tt1027718,70000000.0,en,11.59,2010-09-02,134748021.0,133.0,6.1,1183.0,1,64748021.0,1.0
80615,1219342,41216.0,3.219348659003832,1044,United States of America,tt1219342,80000000.0,en,19.376,2010-07-10,140073390.0,97.0,6.8,1789.0,1,60073390.0,1.0
80617,1287468,39691.0,2.0357142857142856,140,United States of America,tt1287468,85000000.0,en,23.848,2010-07-28,112483764.0,82.0,5.2,481.0,1,27483764.0,1.0
80693,804497,43923.0,3.6449004975124377,1608,United Kingdom,tt0804497,8000000.0,en,18.353,2010-10-08,6491240.0,102.0,7.0,1942.0,1,-1508760.0,0.0
80763,1276105,27023.0,3.055555555555556,27,Netherlands,tt1276105,3800000.0,en,4.655,2010-01-29,111731.0,84.0,5.8,36.0,1,-3688269.0,0.0
80831,1228987,41402.0,3.580500894454383,1118,Greece,tt1228987,20000000.0,en,17.361,2010-10-01,24145613.0,116.0,6.8,1577.0,1,4145613.0,1.0
80839,1028576,39486.0,3.701941747572816,515,United States of America,tt1028576,35000000.0,en,11.438,2010-08-20,60321861.0,123.0,7.4,430.0,1,25321861.0,1.0
80846,1314655,44040.0,2.980185497470489,1186,United States of America,tt1314655,10000000.0,en,16.168,2010-01-13,33583175.0,80.0,6.0,2269.0,1,23583175.0,1.0
80858,1414382,38303.0,2.9916666666666667,300,New Zealand,tt1414382,20000000.0,en,22.064,2010-09-24,32054369.0,105.0,6.3,1041.0,1,12054369.0,1.0
80860,1055292,38408.0,3.566270566727605,1094,United States of America,tt1055292,38000000.0,en,45.244,2010-10-02,105734416.0,114.0,6.9,2627.0,1,67734416.0,1.0
80862,1584016,42296.0,3.4408695652173917,575,United States of America,tt1584016,30000.0,en,7.971,2010-09-17,3045943.0,87.0,6.9,418.0,0,3015943.0,1.0
80880,1423995,44113.0,2.6644444444444444,225,United States of America,tt1423995,22000000.0,en,9.882,2010-10-07,9479718.0,105.0,5.3,522.0,1,-12520282.0,0.0
80906,1645089,44639.0,3.988,2250,United States of America,tt1645089,2000000.0,en,12.188,2010-10-08,7871522.0,109.0,7.7,704.0,1,5871522.0,1.0
80917,1470827,43933.0,3.303921568627451,918,United States of America,tt1470827,500000.0,en,11.148,2010-06-18,5639730.0,94.0,6.2,1207.0,1,5139730.0,1.0
80939,1244754,45094.0,3.524229074889868,227,United States of America,tt1244754,12500000.0,en,9.735,2010-09-11,6732980.0,107.0,7.1,464.0,1,-5767020.0,0.0
80969,1334260,42188.0,3.656614785992218,1542,United States of America,tt1334260,15000000.0,en,12.369,2010-03-18,9918093.0,104.0,6.9,1805.0,1,-5081907.0,0.0
81018,775489,41201.0,3.678938356164384,584,Italy,tt0775489,18000000.0,fr,10.324,2010-02-16,6007194.0,80.0,7.3,435.0,1,-11992806.0,0.0
81087,886539,16344.0,3.1578947368421053,19,Germany,tt0886539,2300000.0,hi,4.318,2009-01-30,3000000.0,155.0,6.7,38.0,1,700000.0,1.0
81111,1447508,44549.0,3.282608695652174,23,United States of America,tt1447508,2270000.0,hi,3.373,2010-08-13,6900000.0,104.0,7.2,50.0,1,4630000.0,1.0
81132,1612774,45649.0,2.978520286396181,419,Japan,tt1612774,500000.0,en,12.44,2010-11-09,98017.0,85.0,6.0,681.0,1,-401983.0,0.0
81140,1179069,41505.0,3.074324324324324,148,United States of America,tt1179069,22000000.0,en,11.579,2010-03-27,851517.0,112.0,6.0,549.0,1,-21148483.0,0.0
81156,1116184,16290.0,3.16078184110971,793,Algeria,tt1116184,20000000.0,en,44.755,2010-10-15,117224271.0,94.0,6.6,1017.0,1,97224271.0,1.0
81229,1245526,39514.0,3.607571649883811,5164,Finland,tt1245526,58000000.0,en,18.744,2010-10-13,71664962.0,111.0,6.7,5520.0,1,13664962.0,1.0
81257,1340107,44716.0,3.779552715654952,313,United States of America,tt1340107,15000000.0,da,9.189,2010-08-26,13004198.0,118.0,7.2,300.0,1,-1995802.0,0.0
81270,872230,43931.0,2.310526315789473,95,United Kingdom,tt0872230,25000000.0,en,8.328,2010-10-08,19829957.0,107.0,5.6,389.0,1,-5170043.0,0.0
81383,1465487,41211.0,3.3947368421052637,190,Hong Kong,tt1465487,8700000.0,fr,10.113,2010-03-17,47355187.0,105.0,6.6,1084.0,1,38655187.0,1.0
81385,1588337,46332.0,3.4545454545454546,154,Canada,tt1588337,4000000.0,fr,15.57,2010-05-18,41424067.0,120.0,6.7,268.0,1,37424067.0,1.0
81417,1536044,41436.0,2.8469055374592838,921,Senegal,tt1536044,3000000.0,en,27.055,2010-10-20,177512032.0,91.0,5.8,1911.0,1,174512032.0,1.0
81512,1212419,44603.0,3.0859232175502744,547,United States of America,tt1212419,50000000.0,en,13.004,2010-10-22,106956330.0,129.0,6.0,1284.0,1,56956330.0,1.0
81535,1477076,41439.0,2.7259552042160737,759,United States of America,tt1477076,20000000.0,en,43.154,2010-10-21,136150434.0,90.0,6.0,2241.0,1,116150434.0,1.0
81537,1231583,41733.0,3.1628706489041685,2327,Canada,tt1231583,65000000.0,en,35.338,2010-11-04,211780824.0,95.0,6.3,4394.0,1,146780824.0,1.0
81562,1542344,44115.0,3.615000779666303,6413,Austria,tt1542344,18000000.0,en,24.357,2010-11-12,35692920.0,94.0,7.1,6119.0,1,17692920.0,1.0
81564,1001526,38055.0,3.561341075107698,5339,Norway,tt1001526,130000000.0,en,78.359,2010-10-28,321885765.0,96.0,6.9,5346.0,1,191885765.0,1.0
81591,947798,44214.0,3.7858622475401353,13517,Canada,tt0947798,13000000.0,en,37.479,2010-12-03,329398046.0,108.0,7.6,11788.0,1,316398046.0,1.0
81641,977855,38363.0,3.3886509635974305,467,Australia,tt0977855,22000000.0,en,11.401,2010-05-20,25806953.0,108.0,6.5,585.0,1,3806953.0,1.0
81658,41373,27563.0,3.272727272727273,11,United States of America,tt0041373,1528000.0,en,4.165,1949-04-30,2896000.0,94.0,7.0,33.0,1,1368000.0,1.0
81725,1588875,38325.0,3.4166666666666665,72,Romania,tt1588875,2500000.0,ru,5.011,2010-02-17,622644.0,124.0,6.2,73.0,1,-1877356.0,0.0
81744,1038685,44571.0,1.8333333333333333,12,United States of America,tt1038685,12000000.0,en,105.942,2010-08-26,2000371.0,93.0,4.8,95.0,1,-9999629.0,0.0
81782,477080,44048.0,3.3784634760705288,1588,United Kingdom,tt0477080,100000000.0,en,18.772,2010-11-04,167805466.0,98.0,6.5,2730.0,1,67805466.0,1.0
81784,1126618,38357.0,3.2691780821917806,730,United States of America,tt1126618,40000000.0,en,9.749,2010-11-10,60040976.0,107.0,6.3,1190.0,1,20040976.0,1.0
81786,1020773,48303.0,3.642857142857143,224,Belgium,tt1020773,7000000.0,fr,8.269,2010-05-18,7736632.0,106.0,7.0,280.0,1,736632.0,1.0
81788,1458175,43539.0,3.71843112244898,1568,Finland,tt1458175,30000000.0,en,35.451,2010-11-18,51148651.0,133.0,7.1,2235.0,1,21148651.0,1.0
81804,1235189,44147.0,3.447841726618705,278,United States of America,tt1235189,8000000.0,en,11.71,2010-06-17,3453043.0,98.0,6.4,521.0,1,-4546957.0,0.0
81817,1321865,43434.0,3.753303964757709,227,United States of America,tt1321865,18000000.0,en,6.33,2010-07-07,871279.0,339.0,6.9,138.0,1,-17128721.0,0.0
81834,926084,12444.0,3.865437984771935,14053,United States of America,tt0926084,250000000.0,en,216.927,2010-10-17,954305868.0,146.0,7.8,15325.0,1,704305868.0,1.0
81845,1504320,45269.0,3.916974674880219,14610,Netherlands,tt1504320,15000000.0,en,17.456,2010-09-06,414211549.0,118.0,7.7,7124.0,1,399211549.0,1.0
81847,398286,38757.0,3.733333333333333,7695,Turkey,tt0398286,260000000.0,en,84.373,2010-11-24,592461732.0,100.0,7.6,8997.0,1,332461732.0,1.0
81932,964517,45317.0,3.831931867184131,4638,Turkey,tt0964517,25000000.0,en,18.851,2010-12-17,93617009.0,116.0,7.4,3424.0,1,68617009.0,1.0
81949,1403988,41556.0,2.5,70,Turkey,tt1403988,4500000.0,en,8.339,2010-09-10,123820.0,95.0,4.9,207.0,1,-4376180.0,0.0
82005,1361313,47088.0,2.8095238095238093,42,Japan,tt1361313,7000000.0,en,8.004,2010-08-01,453079.0,108.0,5.9,67.0,1,-6546921.0,0.0
82053,1194417,45324.0,3.1271676300578037,173,United States of America,tt1194417,12500000.0,en,8.682,2010-09-16,1083683.0,108.0,5.9,208.0,1,-11416317.0,0.0
82093,1213648,48838.0,3.160337552742616,237,United States of America,tt1213648,25000000.0,en,10.503,2010-11-10,8307227.0,103.0,5.9,547.0,1,-16692773.0,0.0
82095,1564585,42684.0,2.260061919504644,646,Denmark,tt1564585,10000000.0,en,67.796,2010-11-11,66984887.0,92.0,4.9,1245.0,1,56984887.0,1.0
82097,1373156,34764.0,3.2954545454545454,22,United States of America,tt1373156,2800000.0,hi,3.842,2010-02-26,3900000.0,135.0,6.3,66.0,1,1100000.0,1.0
82152,1152398,38117.0,2.929924242424242,528,United Kingdom,tt1152398,17000000.0,en,15.384,2011-01-21,43202283.0,86.0,6.3,2420.0,1,26202283.0,1.0
82167,758752,43347.0,3.3704188481675392,1528,United States of America,tt0758752,30000000.0,en,112.409,2010-11-22,102820008.0,112.0,7.0,4011.0,1,72820008.0,1.0
82169,980970,10140.0,3.3090128755364807,2097,United States of America,tt0980970,155000000.0,en,48.589,2010-12-02,415686217.0,113.0,6.4,4532.0,1,260686217.0,1.0
82173,1570989,47607.0,3.2270531400966185,207,Portugal,tt1570989,65000.0,en,6.337,2010-11-12,416498.0,99.0,5.9,120.0,1,351498.0,1.0
82202,1243957,37710.0,3.022349272349272,1924,Portugal,tt1243957,100000000.0,en,55.776,2010-12-08,278731369.0,103.0,6.2,4504.0,1,178731369.0,1.0
82366,1270835,43919.0,2.857142857142857,70,United States of America,tt1270835,2500000.0,en,12.145,2010-08-26,156190.0,89.0,5.5,273.0,1,-2343810.0,0.0
82447,1456941,43930.0,3.161290322580645,155,United States of America,tt1456941,27000000.0,en,9.473,2010-08-08,16504936.0,103.0,6.2,407.0,1,-10495064.0,0.0
82459,1403865,44264.0,3.789282889533351,7586,Netherlands,tt1403865,38000000.0,en,16.914,2010-12-22,252276927.0,110.0,7.3,4215.0,1,214276927.0,1.0
82461,1104001,20526.0,3.2770688321732404,5172,United States of America,tt1104001,170000000.0,en,81.098,2010-12-14,400062763.0,125.0,6.4,5779.0,1,230062763.0,1.0
82463,1431181,44009.0,3.685344827586207,348,United States of America,tt1431181,8000000.0,en,6.934,2010-11-05,18124262.0,129.0,7.0,266.0,1,10124262.0,1.0
82499,1341188,42888.0,2.772988505747126,348,Czech Republic,tt1341188,120000000.0,en,10.371,2010-12-17,48668907.0,121.0,5.3,752.0,1,-71331093.0,0.0
82527,1423894,46829.0,3.640378548895899,317,Denmark,tt1423894,30000000.0,en,10.825,2010-10-26,8454301.0,134.0,7.1,337.0,1,-21545699.0,0.0
82534,1172991,44129.0,3.3762541806020065,299,South Korea,tt1172991,15000000.0,en,11.448,2010-10-21,4882577.0,104.0,6.5,532.0,1,-10117423.0,0.0
82744,1433108,41283.0,3.1151515151515152,495,United States of America,tt1433108,24000000.0,en,20.644,2010-11-23,23081726.0,98.0,6.3,1449.0,1,-918274.0,0.0
82767,935075,27585.0,3.455421686746988,415,United States of America,tt0935075,5000000.0,en,9.427,2010-12-16,5132850.0,91.0,6.7,440.0,1,132850.0,1.0
82852,970866,39451.0,2.6775741710296685,1146,India,tt0970866,100000000.0,en,32.417,2010-12-21,310650585.0,98.0,5.6,2642.0,1,210650585.0,1.0
82854,1320261,38745.0,2.3416,625,China,tt1320261,112000000.0,en,22.116,2010-12-25,237382724.0,85.0,5.2,1885.0,1,125382724.0,1.0
82931,1572491,56812.0,3.305555555555556,90,United States of America,tt1572491,7000000.0,es,8.312,2010-12-17,3604598.0,101.0,6.7,306.0,1,-3395402.0,0.0
83082,1071812,33870.0,3.737704918032787,61,Austria,tt1071812,25000000.0,en,6.091,2009-10-01,23914731.0,117.0,6.7,85.0,1,-1085269.0,0.0
83086,1126591,42297.0,3.36744966442953,596,Portugal,tt1126591,55000000.0,en,28.399,2010-11-23,89519773.0,119.0,7.2,1870.0,1,34519773.0,1.0
83132,1568921,51739.0,3.805626598465474,1564,Switzerland,tt1568921,23000000.0,ja,32.365,2010-07-16,145570827.0,94.0,7.6,2067.0,1,122570827.0,1.0
83134,1465522,46838.0,3.829950031230481,3202,United States of America,tt1465522,5000000.0,en,10.489,2010-01-22,5224938.0,89.0,7.4,2078.0,1,224938.0,1.0
83161,1000775,44742.0,5.0,1,Sweden,tt1000775,160000.0,zh,1.401,2008-03-07,1100000.0,98.0,6.3,3.0,1,940000.0,1.0
83177,1302067,41515.0,2.197530864197531,162,Netherlands,tt1302067,80000000.0,en,16.62,2010-12-17,203509374.0,80.0,5.7,679.0,1,123509374.0,1.0
83270,1371155,46138.0,3.609004739336493,211,United States of America,tt1371155,7200000.0,en,9.948,2010-09-11,12629471.0,113.0,6.7,218.0,1,5429471.0,1.0
83293,1268204,46689.0,3.8470149253731343,134,United States of America,tt1268204,1500000.0,en,6.503,2010-01-24,187716.0,90.0,7.7,91.0,0,-1312284.0,0.0
83302,1294688,23830.0,3.4316239316239314,234,United States of America,tt1294688,7000000.0,en,8.716,2010-11-05,7644937.0,90.0,6.1,608.0,1,644937.0,1.0
83349,990407,40805.0,2.7201346045989903,1783,Iran,tt0990407,120000000.0,en,16.8,2011-01-12,227817248.0,119.0,5.5,2614.0,1,107817248.0,1.0
83369,1023114,49009.0,3.587848932676519,609,Japan,tt1023114,30000000.0,en,13.107,2010-09-03,24172201.0,133.0,7.0,1149.0,1,-5827799.0,0.0
83374,1032751,46528.0,3.134020618556701,194,France,tt1032751,42000000.0,en,76.269,2010-12-01,11087569.0,100.0,6.6,413.0,1,-30912431.0,0.0
83424,1166100,14070.0,3.310924369747899,119,United Kingdom,tt1166100,9100000.0,hi,8.907,2008-12-25,76000000.0,186.0,6.9,293.0,1,66900000.0,1.0
83450,1343703,50618.0,3.923076923076923,52,Netherlands,tt1343703,8500000.0,ru,10.889,2010-11-04,4404729.0,138.0,7.3,110.0,1,-4095271.0,0.0
83480,479997,23047.0,2.6314623338257017,677,United States of America,tt0479997,40000000.0,en,80.124,2011-01-07,91627228.0,95.0,5.4,1932.0,1,51627228.0,1.0
83585,1172060,23174.0,1.59375,16,United States of America,tt1172060,10000000.0,en,6.858,2009-08-15,15500000.0,80.0,4.0,42.0,1,5500000.0,1.0
83613,409847,49849.0,2.8267987065481,2474,United States of America,tt0409847,163000000.0,en,65.007,2011-07-29,174822325.0,119.0,5.6,4146.0,1,11822325.0,1.0
83910,1578275,44564.0,2.662671232876712,292,Finland,tt1578275,70000000.0,en,8.763,2011-01-13,67112664.0,111.0,5.3,673.0,1,-2887336.0,0.0
83918,27690,112284.0,1.8333333333333333,3,France,tt0027690,1119000.0,en,3.188,1936-08-28,2019000.0,103.0,4.3,7.0,1,900000.0,1.0
84152,1219289,51876.0,3.84655289440512,10313,United States of America,tt1219289,27000000.0,en,84.064,2011-03-08,161849455.0,105.0,7.2,8661.0,1,134849455.0,1.0
84189,1242432,43947.0,3.097297297297297,370,France,tt1242432,2000000.0,en,39.515,2010-06-17,572809.0,108.0,6.5,1658.0,1,-1427191.0,0.0
84262,1148200,38033.0,2.3823529411764706,17,United States of America,tt1148200,5000000.0,en,9.365,2010-10-01,143000.0,96.0,4.4,95.0,1,-4857000.0,0.0
84374,1411238,41630.0,3.1951442968392123,2183,United States of America,tt1411238,25000000.0,en,90.436,2011-01-21,149228077.0,107.0,6.3,3873.0,1,124228077.0,1.0
84387,1134664,36939.0,2.8,20,United Kingdom,tt1134664,6000000.0,en,8.795,2009-06-17,47527.0,94.0,5.3,61.0,1,-5952473.0,0.0
84392,1189340,50348.0,3.744247453791022,2651,United States of America,tt1189340,40000000.0,en,13.884,2011-03-17,85412898.0,119.0,7.2,2408.0,1,45412898.0,1.0
84395,1161864,48171.0,3.006546644844517,611,United States of America,tt1161864,37000000.0,en,21.282,2011-01-28,96047633.0,114.0,6.1,1609.0,1,59047633.0,1.0
84498,73317,78353.0,2.708333333333333,12,United States of America,tt0073317,13000000.0,en,3.388,1975-12-25,24441725.0,118.0,5.7,9.0,1,11441725.0,1.0
84557,893412,50217.0,2.8507462686567164,67,Sweden,tt0893412,93.0,en,9.182,2011-01-28,2500000.0,107.0,5.4,274.0,1,2499907.0,1.0
84570,1555064,45272.0,3.0128205128205128,117,France,tt1555064,15000000.0,en,10.241,2010-12-22,20601987.0,117.0,6.4,193.0,1,5601987.0,1.0
84601,1401152,48138.0,3.4700383509108343,2086,United States of America,tt1401152,30000000.0,en,80.448,2011-02-16,130786397.0,113.0,6.6,3063.0,1,100786397.0,1.0
84613,881320,48340.0,2.99250936329588,267,France,tt0881320,30000000.0,en,76.404,2011-02-03,108609310.0,108.0,5.9,776.0,1,78609310.0,1.0
84637,377981,45772.0,2.669826224328594,633,United States of America,tt0377981,36000000.0,en,28.474,2011-01-13,189712432.0,84.0,5.8,1582.0,1,153712432.0,1.0
84686,22495,84296.0,2.7,5,Canada,tt0022495,1300000.0,en,2.561,1931-05-23,4200000.0,122.0,4.8,6.0,1,2900000.0,1.0
84696,1320239,50204.0,3.128342245989305,187,United States of America,tt1320239,10000000.0,en,10.87,2010-10-29,4349187.0,91.0,6.1,365.0,1,-5650813.0,0.0
84732,1452628,43552.0,2.484848484848485,132,United States of America,tt1452628,10000000.0,en,9.142,2010-09-11,1068682.0,92.0,5.3,424.0,1,-8931318.0,0.0
84772,1092026,39513.0,3.3653846153846154,3250,United States of America,tt1092026,40000000.0,en,77.619,2011-02-14,97984015.0,104.0,6.7,4550.0,1,57984015.0,1.0
84844,238883,20993.0,3.880281690140845,355,France,tt0238883,1500000.0,ru,8.073,2000-05-11,1080000.0,122.0,7.5,162.0,1,-420000.0,0.0
84871,72665,4704.0,2.708333333333333,12,United States of America,tt0072665,6000000.0,en,2.939,1975-03-01,1500000.0,118.0,5.6,16.0,1,-4500000.0,0.0
84942,1502404,47327.0,2.643305439330544,478,United States of America,tt1502404,50000000.0,en,26.055,2011-02-24,28931401.0,105.0,5.5,1440.0,1,-21068599.0,0.0
84944,1192628,44896.0,3.34408747300216,3704,United States of America,tt1192628,135000000.0,en,58.235,2011-03-02,245724603.0,107.0,6.7,5042.0,1,110724603.0,1.0
84950,810922,50725.0,3.1056603773584905,265,United States of America,tt0810922,19000000.0,en,18.551,2011-03-04,6928068.0,97.0,6.0,519.0,1,-12071932.0,0.0
84954,1385826,38050.0,3.5681676696410043,4819,United States of America,tt1385826,50200000.0,en,16.326,2011-03-03,127869379.0,106.0,6.7,3623.0,1,77669379.0,1.0
84983,34694,55238.0,2.75,6,Colombia,tt0034694,1653000.0,en,2.671,1943-04-09,3669000.0,119.0,6.1,21.0,1,2016000.0,1.0
85020,472399,27582.0,3.469360086767896,1844,United States of America,tt0472399,40000000.0,en,26.006,2011-01-13,51070807.0,93.0,6.4,2479.0,1,11070807.0,1.0
85022,480687,48988.0,2.7616822429906542,856,Canada,tt0480687,36000000.0,en,30.881,2011-02-25,86157237.0,105.0,5.6,1554.0,1,50157237.0,1.0
85025,1034389,49494.0,3.1732673267326734,404,France,tt1034389,25000000.0,en,14.044,2011-02-08,27122040.0,114.0,6.2,1016.0,1,2122040.0,1.0
85056,1464540,46529.0,2.972902097902098,1716,United States of America,tt1464540,50000000.0,en,28.919,2011-02-18,149878437.0,109.0,6.2,3880.0,1,99878437.0,1.0
85129,1587729,51200.0,3.375,32,Hong Kong,tt1587729,10400000.0,ko,9.084,2010-06-16,20967660.0,120.0,7.3,121.0,1,10567660.0,1.0
85131,1217613,44943.0,2.7517263025737604,1593,United States of America,tt1217613,70000000.0,en,111.542,2011-03-08,211819354.0,116.0,5.7,2759.0,1,141819354.0,1.0
85226,1210071,25186.0,2.25,4,Japan,tt1210071,10000000.0,en,4.235,2009-10-16,9069.0,85.0,6.3,19.0,1,-9990931.0,0.0
85261,1305591,50321.0,2.6083333333333334,180,France,tt1305591,150000000.0,en,25.303,2011-03-09,38992758.0,88.0,6.1,511.0,1,-111007242.0,0.0
85298,1569364,31162.0,2.869565217391304,46,Greece,tt1569364,10000000.0,ru,9.117,2009-12-31,21500000.0,102.0,6.2,126.0,1,11500000.0,1.0
85367,1564367,50546.0,3.2707652060170047,1529,United States of America,tt1564367,80000000.0,en,91.594,2011-02-10,214945591.0,117.0,6.6,4462.0,1,134945591.0,1.0
85374,22854,104221.0,3.875,4,United States of America,tt0022854,350000.0,en,1.774,1932-01-02,1972000.0,72.0,6.4,5.0,1,1622000.0,1.0
85397,1486185,49730.0,2.694141689373297,734,Italy,tt1486185,42000000.0,en,24.935,2011-03-11,89162162.0,100.0,6.0,2674.0,1,47162162.0,1.0
85399,1464174,38322.0,2.1911764705882355,102,Portugal,tt1464174,32000000.0,en,57.298,2011-02-16,83615414.0,107.0,5.6,952.0,1,51615414.0,1.0
85401,1512235,45132.0,3.302825552825553,814,United States of America,tt1512235,2500000.0,en,12.157,2010-11-26,324138.0,96.0,6.6,1099.0,1,-2175862.0,0.0
85412,1740707,46146.0,3.4660041841004183,956,United States of America,tt1740707,3500000.0,nb,14.623,2010-10-29,4159678.0,103.0,6.7,1205.0,1,659678.0,1.0
85414,945513,45612.0,3.7489478114478114,9504,United States of America,tt0945513,32000000.0,en,43.224,2011-03-30,147332697.0,94.0,7.3,6598.0,1,115332697.0,1.0
85510,978764,23629.0,2.91256157635468,2436,United States of America,tt0978764,82000000.0,en,78.24,2011-03-24,89792502.0,110.0,6.1,3809.0,1,7792502.0,1.0
85565,1487118,58232.0,3.4672131147540983,183,Italy,tt1487118,8000000.0,en,10.128,2011-02-02,1749457.0,96.0,6.4,541.0,1,-6250543.0,0.0
85618,20223,104430.0,3.0,2,France,tt0020223,1005000.0,en,3.92,1929-06-15,2305000.0,135.0,5.8,11.0,1,1300000.0,1.0
85777,810827,16140.0,3.4565217391304346,138,United States of America,tt0810827,20000005.0,ja,24.893,2006-10-28,50710400.0,141.0,6.9,341.0,1,30710395.0,1.0
85788,1591095,49018.0,3.430757651781234,1993,United States of America,tt1591095,1500000.0,en,54.176,2010-09-13,97009150.0,103.0,6.9,5238.0,1,95509150.0,1.0
85796,1640459,49010.0,2.9505747126436783,435,United States of America,tt1640459,3000000.0,en,9.36,2011-05-06,748453.0,86.0,5.9,424.0,1,-2251547.0,0.0
85881,1606392,55725.0,3.6735052754982416,853,Denmark,tt1606392,10831173.0,en,7.449,2011-03-18,10654385.0,106.0,6.8,363.0,1,-176788.0,0.0
85910,1037163,44898.0,3.633333333333333,15,United States of America,tt1037163,6500000.0,ar,2.209,2009-08-12,753808.0,109.0,6.9,29.0,1,-5746192.0,0.0
85966,343624,54354.0,2.875,4,Australia,tt0343624,1090912.0,fi,0.6,2003-03-14,60.0,0.0,7.5,2.0,1,-1090852.0,0.0
86014,1650043,60307.0,3.264705882352941,136,United States of America,tt1650043,21000000.0,en,65.8,2011-03-25,72526996.0,99.0,6.6,821.0,1,51526996.0,1.0
86028,1220888,53172.0,2.9,90,United States of America,tt1220888,12000000.0,en,10.567,2010-01-14,204940.0,108.0,5.8,246.0,1,-11795060.0,0.0
86059,1411704,50359.0,2.7,235,Brazil,tt1411704,63000000.0,en,14.823,2011-03-30,183953723.0,95.0,5.7,961.0,1,120953723.0,1.0
86091,107719,73191.0,2.8684210526315788,19,Portugal,tt0107719,19000000.0,en,7.114,1993-11-24,2119994.0,93.0,5.7,28.0,1,-16880006.0,0.0
86142,1436045,58857.0,3.701212121212121,825,France,tt1436045,6000000.0,ja,72.746,2010-09-09,17555141.0,141.0,7.3,796.0,1,11555141.0,1.0
86190,993842,50456.0,3.4828526890101323,2566,United States of America,tt0993842,30000000.0,en,13.506,2011-04-07,63782078.0,111.0,6.6,2704.0,1,33782078.0,1.0
86233,1648112,46523.0,3.1714285714285717,70,Austria,tt1648112,1500000.0,nl,7.406,2010-12-09,8786756.0,84.0,6.2,188.0,1,7286756.0,1.0
86277,1437366,51423.0,3.7,25,United States of America,tt1437366,3000000.0,sv,2.155,2010-12-10,4800080.0,99.0,6.2,40.0,1,1800080.0,1.0
86293,1334512,49012.0,2.856981981981982,444,United States of America,tt1334512,40000000.0,en,21.989,2011-04-08,45735397.0,110.0,5.6,584.0,1,5735397.0,1.0
86295,1262416,41446.0,2.906367041198502,801,United States of America,tt1262416,40000000.0,en,35.068,2011-04-11,97231420.0,111.0,6.3,2382.0,1,57231420.0,1.0
86298,1436562,46195.0,3.1988522954091816,2004,France,tt1436562,90000000.0,en,65.453,2011-04-03,484635760.0,96.0,6.7,5305.0,1,394635760.0,1.0
86300,1599975,57695.0,3.225806451612903,31,Iran,tt1599975,14734000.0,fr,6.917,2010-11-03,6775121.0,139.0,6.4,221.0,1,-7958879.0,0.0
86320,1527186,62215.0,3.631959201019975,2353,United States of America,tt1527186,7400000.0,en,16.197,2011-05-26,15946321.0,135.0,7.2,2651.0,1,8546321.0,1.0
86332,800369,10195.0,3.3739905610907184,9535,United States of America,tt0800369,150000000.0,en,144.027,2011-04-21,449326618.0,115.0,6.8,17419.0,1,299326618.0,1.0
86355,480239,56780.0,2.778481012658228,158,Germany,tt0480239,15000000.0,en,10.485,2011-04-14,4627375.0,97.0,5.3,147.0,1,-10372625.0,0.0
86408,1529235,48415.0,3.1724137931034484,29,India,tt1529235,4000000.0,it,8.766,2010-10-01,65584679.0,102.0,6.7,1570.0,1,61584679.0,1.0
86548,1067583,55787.0,3.375,860,Iceland,tt1067583,38000000.0,en,11.69,2011-04-15,117094902.0,122.0,7.0,2168.0,1,79094902.0,1.0
86593,1223236,57586.0,3.488372093023256,43,France,tt1223236,5000000.0,en,8.55,2011-04-22,30857747.0,89.0,7.4,201.0,1,25857747.0,1.0
86644,1596343,51497.0,3.4570254110612857,2676,Iran,tt1596343,125000000.0,en,12.266,2011-04-20,626137675.0,130.0,7.3,6424.0,1,501137675.0,1.0
86750,1339161,54524.0,3.5,37,Romania,tt1339161,3900000.0,de,3.483,2010-02-26,208475.0,96.0,6.7,68.0,1,-3691525.0,0.0
86815,1596346,43959.0,3.379432624113475,282,Finland,tt1596346,18000000.0,en,56.178,2011-04-08,47088990.0,112.0,7.1,990.0,1,29088990.0,1.0
86817,491152,49022.0,3.167848699763593,423,France,tt0491152,35000000.0,en,20.087,2011-05-05,65090821.0,112.0,6.3,853.0,1,30090821.0,1.0
