movieId,ave_Movielen_score,sum_Movielen_rating,ave_TMDB_score,sum_TMDB_rating
104778,2.333333333333333,6,5.1,11.0
104795,3.0,3,6.2,28.0
104805,1.875,4,5.0,9.0
104807,3.4473684210526314,19,7.0,45.0
104809,2.0,6,6.5,8.0
104815,2.5,1,5.0,3.0
104817,2.75,2,5.5,6.0
104823,3.4166666666666665,6,6.3,23.0
104829,3.3793103448275863,29,6.8,43.0
104832,3.333333333333333,3,6.5,9.0
104837,2.0,3,5.8,10.0
104839,3.0,2,5.0,4.0
104841,3.6170499021526417,12264,7.2,12891.0
104843,2.888888888888889,9,4.1,16.0
104847,3.1666666666666665,6,5.1,14.0
104849,3.4,5,6.0,20.0
104854,3.55,10,7.0,27.0
104863,3.5577933450087564,571,6.7,1641.0
104867,3.275,20,6.6,89.0
104870,2.2142857142857144,7,4.2,25.0
104875,3.4296875,64,6.8,41.0
104879,3.992081663804617,5241,8.0,8692.0
104881,3.317180616740088,454,6.6,1533.0
104883,3.263157894736842,76,6.0,160.0
104903,3.4444444444444446,27,6.9,71.0
104906,3.308333333333333,180,6.4,361.0
104908,3.432414698162729,762,6.7,3247.0
104910,3.25,6,7.2,59.0
104913,3.86723559037493,3574,7.7,5643.0
104920,3.942857142857143,35,7.2,100.0
104923,3.5,16,5.7,13.0
104925,3.1580357142857145,560,6.3,2417.0
104936,4.0,1,6.5,16.0
104944,3.9894514767932487,1422,7.8,1010.0
104947,2.9482758620689653,29,5.3,180.0
104954,1.625,4,3.4,11.0
104959,3.4,10,6.7,22.0
104961,3.25,2,5.8,6.0
104969,2.833333333333333,9,6.1,12.0
104971,3.5,4,6.5,12.0
104973,3.25,4,5.9,4.0
104975,3.5517241379310347,29,6.6,52.0
104984,2.75,12,5.4,41.0
104996,2.863636363636364,22,6.3,48.0
104998,3.357142857142857,35,6.6,74.0
105017,3.0,2,6.3,3.0
105028,3.357142857142857,42,6.3,94.0
105032,3.75,2,6.0,2.0
105037,3.026408450704225,284,5.8,842.0
105040,2.1666666666666665,6,3.8,12.0
105042,2.1,5,4.6,17.0
105044,3.125,8,5.8,18.0
105047,1.7142857142857142,7,4.8,50.0
105049,3.238095238095238,21,6.5,65.0
105051,1.6666666666666667,6,5.5,34.0
105053,2.712121212121212,66,5.7,222.0
105057,2.5,4,6.5,16.0
105071,2.458333333333333,12,4.9,37.0
105073,2.8461538461538463,13,5.5,84.0
105077,3.25,6,6.1,13.0
105079,0.8333333333333334,3,4.1,15.0
105081,2.1875,8,5.4,25.0
105084,3.136363636363636,11,4.5,25.0
105086,2.8823529411764706,17,7.0,267.0
105104,3.5,1,0.0,0.0
105117,2.5,6,4.2,9.0
105119,2.7142857142857144,7,5.8,36.0
105121,2.625,12,5.4,42.0
105128,3.393939393939394,33,7.4,31.0
105130,3.5,27,6.6,52.0
105133,2.953703703703704,54,5.7,131.0
105135,2.4285714285714284,14,5.8,60.0
105142,2.5,1,0.0,0.0
105144,1.875,4,3.5,4.0
105147,2.833333333333333,9,5.9,13.0
105155,4.125,4,6.2,7.0
105157,3.375,8,6.5,17.0
105159,3.173684210526316,95,6.2,204.0
105165,2.75,6,5.8,34.0
105176,2.1923076923076925,13,4.6,63.0
105178,2.125,12,3.6,35.0
105181,2.409090909090909,11,5.5,36.0
105193,3.4,15,5.9,73.0
105197,3.736699729486024,1109,7.5,1402.0
105204,2.2916666666666665,24,5.0,104.0
105206,3.1923076923076925,26,6.2,113.0
105211,3.48496993987976,499,6.7,635.0
105213,3.1247915508615898,1799,6.0,3621.0
105215,3.95,10,5.8,12.0
105217,2.95,40,6.0,215.0
105223,3.1818181818181817,11,7.0,38.0
105227,3.8260869565217392,23,7.6,46.0
105236,2.15,10,4.3,36.0
105238,3.0,4,5.6,28.0
105240,2.6666666666666665,3,5.0,3.0
105242,3.0625,8,6.0,10.0
105244,2.875,4,0.0,0.0
105246,3.410179640718563,167,6.2,496.0
105252,2.235294117647059,17,5.5,30.0
105254,3.076923076923077,78,6.1,111.0
105266,3.0,8,5.8,4.0
105282,3.0,1,3.0,1.0
105288,2.333333333333333,6,5.8,8.0
105290,2.772727272727273,11,6.8,37.0
105292,2.833333333333333,6,3.8,86.0
105296,3.5,6,6.1,16.0
105299,4.0,2,5.8,3.0
105302,3.409090909090909,22,6.7,74.0
105304,3.5,2,5.0,2.0
105314,1.6666666666666667,6,6.3,25.0
105320,3.0,1,0.0,0.0
105328,3.0,1,6.5,2.0
105330,3.75,2,7.6,8.0
105338,2.875,4,5.6,13.0
105340,3.783018867924529,53,8.2,304.0
105343,3.792857142857143,70,7.3,139.0
105345,2.863636363636364,22,6.3,77.0
105351,2.8626943005181347,193,5.7,1003.0
105353,3.1,5,5.6,26.0
105355,3.781148075668624,1533,7.1,3687.0
105357,2.176470588235294,17,6.7,115.0
105359,3.0,7,6.2,13.0
105364,3.333333333333333,24,6.3,56.0
105366,3.333333333333333,3,6.9,12.0
105368,3.3181818181818183,11,6.2,56.0
105375,3.458333333333333,24,6.5,106.0
105377,2.25,2,5.8,4.0
105379,2.25,2,3.5,4.0
105382,2.75,2,5.9,7.0
105404,3.3,10,6.6,27.0
105406,3.3,5,6.1,24.0
105408,2.0,3,5.2,23.0
105410,2.75,12,6.1,54.0
105412,3.4,5,5.9,7.0
105414,3.1666666666666665,6,6.1,15.0
105416,3.1666666666666665,3,6.8,10.0
105420,3.4473684210526314,76,6.2,288.0
105423,3.53125,16,7.3,27.0
105429,3.881481481481481,135,7.6,92.0
105435,2.0,1,0.0,0.0
105439,3.625,4,6.5,18.0
105444,3.2,5,5.9,10.0
105446,4.5,1,7.3,4.0
105448,3.6666666666666665,3,7.3,16.0
105450,1.0,1,4.4,15.0
105453,3.375,16,6.6,57.0
105455,2.5,1,4.5,4.0
105465,3.333333333333333,9,6.3,31.0
105468,3.273313492063492,1008,6.4,2437.0
105470,3.5,3,5.2,34.0
105474,3.6666666666666665,3,7.7,9.0
105477,3.03125,48,6.8,150.0
105484,3.3421052631578947,19,6.3,64.0
105490,1.875,4,4.8,6.0
105492,2.6333333333333333,15,5.3,76.0
105495,3.1818181818181817,11,6.3,21.0
105497,4.0,5,5.5,14.0
105499,2.75,2,5.9,6.0
105502,2.0,5,4.8,21.0
105504,3.7938448566610457,4744,7.6,5558.0
105509,3.2333333333333334,15,6.6,16.0
105519,3.2450980392156863,153,6.2,555.0
105531,3.2818181818181817,55,6.5,95.0
105533,3.0,2,5.5,8.0
105542,5.0,1,5.0,2.0
105560,2.5,4,5.2,33.0
105565,3.0,1,6.4,4.0
105571,1.5,1,5.6,14.0
105575,3.15,10,5.6,23.0
105577,2.583333333333333,6,6.0,20.0
105585,2.8997722095671983,439,5.6,1514.0
105591,4.0,1,6.3,3.0
105593,3.651728553137004,781,6.9,1329.0
105595,2.5,3,5.8,5.0
105597,3.0428571428571427,35,6.8,486.0
105599,1.4285714285714286,7,3.1,13.0
105601,2.6,5,6.9,22.0
105608,3.289473684210526,19,6.6,99.0
105612,2.3,5,4.2,15.0
105616,3.0,4,6.3,24.0
105618,2.625,4,4.0,1.0
105620,2.9423076923076925,26,5.3,167.0
105628,3.0,7,6.9,15.0
105653,3.359375,1312,6.7,4113.0
105659,2.4,5,6.6,20.0
105665,2.5,1,6.7,5.0
105703,3.6346153846153846,52,6.3,202.0
105709,2.9705882352941178,17,6.3,157.0
105713,3.5,1,4.8,5.0
105715,2.90625,48,6.4,305.0
105717,3.9642857142857135,14,7.5,33.0
105720,3.3125,8,6.8,52.0
105731,2.7925764192139737,687,6.0,3716.0
105733,2.833333333333333,3,6.5,18.0
105742,3.0906976744186045,215,6.0,794.0
105748,2.5,2,5.6,14.0
105753,2.75,8,6.4,28.0
105755,2.753989361702128,376,5.2,1466.0
105765,2.9,5,7.4,8.0
105767,3.25,2,6.5,4.0
105769,3.398854961832061,262,6.4,389.0
105772,2.125,8,4.8,41.0
105776,2.8125,8,6.7,18.0
105778,3.609375,32,6.8,137.0
105792,3.5,1,6.4,10.0
105799,3.321428571428572,70,6.5,108.0
105801,2.4239130434782608,92,4.8,170.0
105803,3.0,5,7.0,36.0
105805,2.833333333333333,6,5.4,9.0
105811,2.677419354838709,31,6.8,123.0
105813,2.693548387096774,31,6.2,124.0
105815,3.0625,8,6.3,24.0
105821,3.0,7,6.2,22.0
105825,3.75,6,7.0,6.0
105827,2.4375,8,6.3,28.0
105835,3.4516129032258065,558,6.5,761.0
105837,2.803030303030303,33,6.6,130.0
105839,2.6666666666666665,3,6.3,27.0
105844,3.8831723625557206,5384,7.9,9327.0
105846,5.0,1,0.0,0.0
105849,3.9,5,5.9,8.0
105855,3.340909090909091,44,5.9,168.0
105863,3.388888888888889,27,6.6,90.0
105865,3.6666666666666665,3,5.8,8.0
105869,3.4794776119402986,268,7.1,1125.0
105873,3.555555555555556,9,7.3,34.0
105884,2.833333333333333,3,5.8,15.0
105886,3.7142857142857135,7,7.1,23.0
105888,3.571428571428572,7,6.4,19.0
105892,2.6875,8,5.3,7.0
105901,3.25,4,6.3,3.0
105906,3.75,2,6.5,4.0
105915,3.0,1,0.0,0.0
105918,2.9444444444444446,9,5.5,13.0
105926,1.3,5,4.8,13.0
105928,3.2777777777777777,9,6.6,65.0
105936,2.6666666666666665,3,6.8,30.0
105938,2.75,2,4.8,17.0
105943,3.909090909090909,33,7.7,72.0
105950,3.75,4,7.7,32.0
105952,3.5434782608695654,23,5.8,10.0
105954,3.460456942003515,569,6.6,1288.0
105959,2.333333333333333,3,6.7,15.0
105961,1.0,1,6.1,25.0
105963,3.0,2,6.5,20.0
105972,2.875,16,5.4,57.0
105974,3.083333333333333,6,5.4,15.0
105976,2.5,3,5.5,21.0
105985,4.25,2,5.0,1.0
106002,3.398987206823028,3752,6.6,4756.0
106004,3.5,4,6.6,17.0
106011,3.830357142857143,224,7.6,432.0
106017,3.9,5,6.6,14.0
106019,2.9375,8,6.0,9.0
106022,3.351239669421488,242,7.2,691.0
106024,3.5,1,5.0,1.0
106026,3.1666666666666665,3,5.0,3.0
106030,2.885135135135135,222,5.4,618.0
106040,3.0,1,4.0,2.0
106046,2.5,5,5.9,13.0
106052,2.833333333333333,6,6.0,6.0
106054,3.733333333333333,15,6.7,35.0
106057,3.375,4,7.3,11.0
106059,3.1923076923076925,13,6.6,83.0
106062,2.9212962962962963,540,6.1,1249.0
106066,2.2857142857142856,7,5.1,45.0
106072,3.3041325461816795,5251,6.6,14173.0
106078,3.25,4,5.1,9.0
106080,2.25,2,6.1,20.0
106082,3.909090909090909,11,6.5,2.0
106090,2.590909090909091,11,5.5,37.0
106092,2.5,2,5.4,5.0
106094,2.966666666666667,30,7.0,112.0
106100,3.9095532950022114,6783,7.9,7046.0
106109,3.5142857142857142,35,7.6,109.0
106111,3.651515151515152,33,7.2,32.0
106136,1.5,3,5.1,17.0
106138,3.0454545454545454,33,5.7,145.0
106141,3.5,2,3.0,1.0
106144,3.621212121212121,99,7.3,166.0
106147,3.6666666666666665,12,5.4,259.0
106156,3.4615384615384617,13,7.0,12.0
106158,3.3846153846153846,13,6.6,34.0
106163,3.5104166666666665,96,7.2,199.0
106170,3.8333333333333335,12,6.5,38.0
106173,3.8333333333333335,12,4.5,4.0
106190,3.1666666666666665,3,5.3,6.0
106195,3.348648648648649,185,6.6,711.0
106202,3.5,5,6.4,6.0
106204,3.54320987654321,81,7.1,261.0
106208,2.25,4,5.8,6.0
106212,3.5,22,7.7,48.0
106214,3.4705882352941178,17,7.1,55.0
106226,3.40625,16,7.0,43.0
106230,3.5,5,6.9,7.0
106234,3.383928571428572,56,6.4,287.0
106236,3.475806451612903,62,7.0,54.0
106238,2.65,10,5.0,54.0
106240,2.7095808383233533,167,5.9,592.0
106243,2.909090909090909,33,7.4,148.0
106245,2.125,4,5.2,13.0
106254,3.422222222222222,45,6.5,106.0
106270,3.0,2,7.0,2.0
106286,3.0,2,5.7,23.0
106295,2.875,4,6.1,18.0
106297,2.1666666666666665,9,5.0,24.0
106300,2.95,30,3.9,14.0
106306,4.333333333333333,3,8.4,14.0
106326,3.1818181818181817,11,5.9,7.0
106330,3.231034482758621,580,6.4,1761.0
106332,3.78125,80,7.4,49.0
106336,3.142857142857143,7,6.3,72.0
106342,3.0,2,5.2,6.0
106346,2.75,2,9.0,2.0
106348,1.5,2,3.8,13.0
106351,2.833333333333333,3,6.0,10.0
106355,1.8333333333333333,3,7.0,1.0
106363,3.5,1,0.0,0.0
106365,2.9285714285714284,7,6.2,12.0
106371,2.5,3,6.6,13.0
106376,3.125,4,6.4,23.0
106378,2.071428571428572,7,3.6,9.0
106382,3.5,1,3.0,1.0
106387,2.333333333333333,3,5.4,9.0
106397,3.857142857142857,7,6.1,8.0
106399,3.25,2,6.1,9.0
106401,3.4375,8,6.3,122.0
106403,3.75,4,6.4,11.0
106405,3.5,6,6.3,6.0
106415,3.0,1,5.3,3.0
106421,3.2777777777777777,27,6.2,23.0
106423,3.625,4,5.7,12.0
106431,3.636363636363636,11,7.1,27.0
106436,3.4,5,6.0,20.0
106438,3.748785228377065,1029,7.4,1292.0
106441,3.760379061371841,1108,7.5,3695.0
106443,3.0945945945945947,37,6.5,206.0
106452,3.741237113402062,485,7.3,733.0
106458,2.6666666666666665,3,5.0,3.0
106460,4.5,1,7.0,1.0
106466,2.75,4,8.6,5.0
106468,3.0,1,4.0,2.0
106471,3.5476190476190474,42,7.5,239.0
106473,3.197674418604651,43,7.5,363.0
106475,3.25,2,5.4,11.0
106483,3.5,1,6.2,16.0
106487,3.5082304526748973,9477,7.4,14461.0
106489,3.6297756215888417,8245,7.6,10560.0
106491,3.084084084084084,999,6.1,3024.0
106493,3.3,5,5.9,12.0
106495,3.25,4,5.4,21.0
106498,2.9166666666666665,18,4.9,16.0
106501,2.46875,16,5.3,37.0
106503,3.8392857142857135,28,7.6,29.0
106508,2.915730337078652,89,5.8,461.0
106521,2.8,5,6.1,23.0
106523,3.6666666666666665,3,5.2,12.0
106525,2.9166666666666665,6,6.1,8.0
106538,2.15,10,5.9,29.0
106540,3.0805194805194804,385,6.2,1181.0
106542,3.2142857142857144,105,6.5,484.0
106549,2.625,4,4.5,4.0
106559,2.328125,32,4.8,93.0
106563,3.125,4,5.0,4.0
106565,3.7857142857142856,7,6.7,20.0
106581,2.5,1,0.0,0.0
106583,2.571428571428572,14,6.1,33.0
106590,2.475,20,4.8,120.0
106592,3.1666666666666665,3,6.5,4.0
106594,3.55,10,4.3,6.0
106611,2.25,8,2.9,6.0
106614,3.083333333333333,6,7.0,7.0
106620,2.875,8,6.0,29.0
106622,1.0,1,0.0,0.0
106624,3.859375,32,7.3,383.0
106644,3.0,3,6.6,9.0
106672,1.0,1,0.0,0.0
106686,4.083333333333333,6,7.5,22.0
106690,3.875,4,7.0,7.0
106696,3.4850415512465376,7220,7.3,13738.0
106698,3.2,5,7.1,17.0
106704,2.9166666666666665,6,5.7,16.0
106722,3.3,5,6.8,16.0
106729,2.4166666666666665,6,3.2,22.0
106734,3.136363636363636,11,5.1,36.0
106736,2.2142857142857144,7,4.7,12.0
106745,3.176470588235294,17,6.8,43.0
106747,3.3181818181818183,11,7.3,29.0
106753,3.2,5,6.5,26.0
106762,3.736220472440945,127,7.8,106.0
106766,3.732256203115984,1733,7.2,2099.0
106770,2.75,2,6.5,2.0
106782,3.8875540300025424,15732,8.0,18773.0
106785,3.294243070362473,469,7.0,2712.0
106808,2.0,1,4.9,12.0
106820,3.333333333333333,3,6.8,6.0
106822,3.6666666666666665,3,6.5,6.0
106824,3.5,2,5.8,4.0
106832,3.333333333333333,3,5.5,11.0
106839,3.3686868686868685,99,6.9,433.0
106841,3.529723991507431,471,6.9,1166.0
106848,2.333333333333333,24,6.1,77.0
106852,3.472972972972973,37,7.0,57.0
106854,2.5,4,5.6,41.0
106863,3.34375,16,6.3,20.0
106868,2.725,20,5.5,66.0
106870,2.7757009345794392,107,5.6,681.0
106877,2.636363636363636,11,5.7,135.0
106879,2.6666666666666665,24,4.9,199.0
106881,3.071428571428572,21,6.1,151.0
106883,2.3125,32,5.2,80.0
106887,1.25,2,4.8,21.0
106889,4.005769230769231,260,7.3,127.0
106892,3.6875,24,7.5,12.0
106895,3.4782608695652173,23,7.1,37.0
106897,3.6666666666666665,6,6.8,19.0
106906,2.5,15,6.8,49.0
106916,3.5438823529411763,4250,6.8,6060.0
106918,3.688070855244949,3613,7.1,6302.0
106920,3.884541618718834,10428,7.9,11596.0
106927,2.9642857142857144,28,5.4,47.0
106963,3.0,3,6.7,12.0
106965,2.5,1,5.0,3.0
106967,3.363636363636364,11,5.8,12.0
106970,4.0,7,7.9,15.0
106972,3.25,2,5.0,1.0
106983,3.6045197740112993,177,6.5,944.0
106986,3.4166666666666665,12,5.3,10.0
106988,3.1666666666666665,6,6.3,74.0
106990,3.0,1,0.0,0.0
106992,2.75,2,6.4,22.0
106994,3.5,1,0.0,0.0
106996,3.0,2,6.0,4.0
106998,3.5454545454545454,11,6.6,24.0
107000,3.692307692307693,26,7.3,84.0
107002,3.333333333333333,15,6.8,22.0
107004,2.9722222222222223,18,5.2,60.0
107022,2.3,5,3.5,2.0
107024,3.6666666666666665,30,7.1,10.0
107028,3.1875,8,5.5,48.0
107039,3.375,4,6.9,9.0
107042,3.7115384615384617,26,7.6,17.0
107050,3.875,4,6.5,13.0
107052,3.479591836734694,49,7.2,61.0
107061,3.4,15,7.3,51.0
107063,2.0,1,5.5,2.0
107065,2.5,1,5.4,34.0
107067,3.875,8,6.4,7.0
107069,3.7015072083879423,1526,7.4,3326.0
107081,3.703125,32,6.9,34.0
107083,3.522727272727273,44,6.4,119.0
107085,3.333333333333333,12,6.4,75.0
107096,1.8333333333333333,3,5.8,6.0
107098,3.083333333333333,6,7.2,19.0
107100,3.25,2,7.0,8.0
107102,2.9285714285714284,14,5.7,46.0
107117,3.7222222222222223,72,6.9,87.0
107128,2.5,1,5.8,16.0
107130,3.8402061855670095,97,7.7,151.0
107132,1.0,4,4.8,32.0
107141,3.653300431832202,1621,7.4,2778.0
107143,3.125,4,0.0,0.0
107147,3.0,2,5.8,9.0
107150,3.0,1,6.1,4.0
107153,2.5,3,5.1,18.0
107155,1.5,3,4.6,5.0
107157,2.5,1,5.1,7.0
107159,3.4038461538461537,26,6.8,32.0
107174,4.0,2,7.2,14.0
107183,3.0,2,5.8,5.0
107185,2.921052631578948,19,5.9,29.0
107188,3.25,16,6.6,28.0
107194,3.0,2,6.0,5.0
107196,3.526315789473684,76,7.1,65.0
107215,2.9444444444444446,9,5.4,7.0
107217,2.1,10,5.2,147.0
107234,1.5,1,4.0,1.0
107236,3.0,7,6.4,34.0
107241,2.25,2,7.0,2.0
107243,3.3846153846153846,13,6.7,40.0
107246,2.357142857142857,7,6.3,54.0
107248,2.5,9,5.3,35.0
107262,3.45,10,6.9,26.0
107274,3.4130434782608696,23,6.3,84.0
107278,2.71875,16,6.0,32.0
107281,3.75,2,7.0,5.0
107295,2.4285714285714284,7,5.7,13.0
107297,3.0,4,7.0,4.0
107302,1.7857142857142858,7,4.3,26.0
107304,3.735294117647059,34,7.5,67.0
107306,3.6,25,8.0,53.0
107309,3.5454545454545454,11,5.6,29.0
107314,2.914634146341464,369,5.9,1558.0
107328,3.0,9,5.1,37.0
107334,3.638888888888889,36,7.4,474.0
107338,3.35,10,7.3,64.0
107342,3.7,10,6.4,21.0
107344,3.0454545454545454,11,6.4,24.0
107346,3.636363636363636,11,7.0,28.0
107348,2.968499427262314,1746,6.1,2008.0
107350,3.9583333333333335,12,7.6,10.0
107352,2.775,20,5.8,43.0
107354,3.159090909090909,22,7.2,41.0
107357,3.388888888888889,18,6.8,34.0
107359,3.025,20,6.6,37.0
107361,3.361111111111111,18,6.7,65.0
107368,3.083333333333333,24,6.7,34.0
107370,3.1923076923076925,13,6.3,32.0
107372,3.375,4,6.5,254.0
107380,3.5,17,7.0,41.0
107382,3.6,5,7.0,8.0
107397,3.625,4,5.0,2.0
107404,2.5,1,6.2,15.0
107406,3.484906872190109,4671,6.9,7695.0
107408,3.912621359223301,103,8.0,74.0
107410,3.796296296296296,135,7.8,55.0
107412,4.082456140350877,285,7.9,153.0
107418,3.055555555555556,9,5.4,46.0
107426,3.1142857142857143,35,6.1,182.0
107430,2.25,2,3.2,5.0
107436,3.100806451612903,124,6.0,432.0
107445,3.071428571428572,14,5.8,23.0
107447,3.0793650793650795,63,6.2,204.0
107462,3.127906976744186,43,6.5,252.0
107466,4.0,2,5.5,2.0
107477,3.5384615384615383,26,6.9,284.0
107481,2.25,2,5.6,10.0
107501,2.7222222222222223,9,5.7,20.0
107505,2.555555555555556,9,6.0,55.0
107516,2.392857142857143,14,4.8,17.0
107535,2.5,1,6.5,6.0
107537,3.256097560975609,41,5.4,404.0
107539,3.263157894736842,19,6.5,41.0
107541,3.1,30,5.9,106.0
107546,3.8,5,6.1,150.0
107548,3.0,4,4.8,60.0
107557,2.6875,40,5.6,367.0
107561,3.5,3,7.5,3.0
107563,3.2,35,7.1,332.0
107565,3.396,125,7.1,1390.0
107573,2.0,2,4.7,6.0
107591,3.2857142857142856,7,6.0,18.0
107595,3.25,2,5.5,3.0
107603,3.0,3,6.2,32.0
107614,2.772727272727273,11,5.4,22.0
107625,2.833333333333333,36,6.1,64.0
107630,3.015625,32,5.8,104.0
107632,2.75,2,5.2,9.0
107636,3.875,8,7.5,23.0
107638,3.0,1,6.4,7.0
107645,3.125,8,5.6,23.0
107649,3.62015503875969,129,6.6,237.0
107653,3.537037037037037,54,6.8,56.0
107656,3.5,3,6.0,80.0
107658,3.0526315789473686,19,6.1,62.0
107662,3.727272727272727,11,7.2,25.0
107664,2.5,2,6.2,6.0
107669,2.5,2,5.0,3.0
107671,3.071428571428572,7,6.6,12.0
107673,3.15,10,7.4,19.0
107675,3.53125,16,6.1,45.0
107682,2.9411764705882355,17,5.6,67.0
107684,1.8870967741935485,31,4.4,302.0
107690,3.5,1,7.5,2.0
107692,2.9166666666666665,12,5.5,12.0
107700,3.772727272727273,22,7.7,63.0
107702,3.013440860215054,186,6.1,1017.0
107704,0.9047619047619048,21,7.4,175.0
107707,3.25,60,6.3,134.0
107710,3.75,6,9.0,4.0
107713,3.5,1,8.4,5.0
107716,3.25,8,6.7,23.0
107723,2.888888888888889,27,7.4,85.0
107725,3.8333333333333335,12,6.4,12.0
107730,4.5,1,6.7,9.0
107732,2.75,2,0.0,0.0
107737,3.1911764705882355,34,5.7,147.0
107740,2.7222222222222223,9,4.7,11.0
107747,2.2777777777777777,9,4.4,28.0
107752,2.5,3,6.5,44.0
107754,3.333333333333333,3,7.0,1.0
107756,2.7564102564102564,78,5.5,193.0
107758,2.25,12,4.6,52.0
107769,2.761904761904762,168,5.4,1123.0
107771,3.739713774597496,1118,7.3,1685.0
107778,2.9166666666666665,6,6.4,8.0
107782,3.75,4,7.9,9.0
107827,3.625,8,7.6,10.0
107842,3.2142857142857144,7,6.8,27.0
107846,3.125,12,6.0,37.0
107848,3.5,17,6.9,24.0
107851,3.5,1,6.0,2.0
107853,2.75,2,6.6,7.0
107855,2.6666666666666665,3,5.3,4.0
107863,2.5,2,5.7,9.0
107865,3.6666666666666665,9,5.8,11.0
107867,2.125,4,4.8,5.0
107875,2.6,5,5.9,5.0
107877,2.2777777777777777,9,7.5,108.0
107879,2.2,5,4.2,19.0
107881,3.4285714285714284,7,7.1,8.0
107883,3.867231638418079,354,7.3,520.0
107885,3.7,15,6.1,37.0
107888,2.5,1,4.4,5.0
107890,3.230769230769231,13,6.6,33.0
107901,3.0,16,6.0,46.0
107903,3.75,2,7.4,12.0
107906,4.166666666666667,3,6.3,9.0
107910,3.614754098360656,61,7.1,74.0
107912,2.9285714285714284,7,4.2,5.0
107916,3.1785714285714284,70,6.7,694.0
107919,3.25,2,4.6,15.0
107949,3.208333333333333,48,6.0,145.0
107951,3.0416666666666665,12,6.6,18.0
107953,3.3288590604026846,149,6.8,1141.0
107955,2.5,4,7.0,61.0
107958,2.895833333333333,24,6.5,328.0
107964,3.5,1,6.7,3.0
107966,3.5,1,0.0,0.0
107968,2.0,4,5.4,7.0
107972,3.1666666666666665,3,6.5,6.0
107974,3.5,2,5.0,2.0
107976,2.5,1,6.0,1.0
107984,3.0,1,5.0,1.0
107987,2.4680851063829787,47,5.6,402.0
107990,3.3076923076923075,13,5.6,51.0
108001,3.75,2,5.5,3.0
108003,2.5,3,7.1,9.0
108007,2.25,2,4.7,22.0
108010,3.2142857142857144,7,6.9,17.0
108012,3.25,2,4.0,1.0
108016,3.0,4,5.1,26.0
108041,3.462962962962963,54,6.7,558.0
108048,2.0,2,4.0,13.0
108050,3.6666666666666665,6,7.0,6.0
108052,3.1,5,6.1,24.0
108065,3.375,4,5.5,14.0
108072,2.25,2,5.2,9.0
108076,3.1666666666666665,3,6.8,4.0
108078,3.615384615384616,117,6.6,548.0
108085,2.9,55,5.3,198.0
108122,2.0,1,5.0,4.0
108136,2.7142857142857144,7,6.3,10.0
108138,3.0,2,4.3,4.0
108141,2.333333333333333,3,4.4,29.0
108143,3.388888888888889,36,7.1,60.0
108149,3.75,16,6.3,21.0
108156,3.181732580037665,531,6.2,1822.0
108158,3.0625,8,5.9,4.0
108160,3.1666666666666665,9,5.7,18.0
108188,3.227318045862413,1003,6.1,2328.0
108190,3.24980959634425,3939,6.9,10899.0
108200,2.6578947368421053,57,5.9,445.0
108202,3.7,20,7.1,26.0
108204,2.0,1,6.0,3.0
108206,1.0,1,6.2,5.0
108209,2.833333333333333,6,5.5,44.0
108212,3.3846153846153846,39,6.3,228.0
108218,2.5,2,4.0,8.0
108220,3.746478873239437,71,7.8,120.0
108237,3.0625,16,5.2,717.0
108243,2.125,48,4.6,410.0
108250,1.5,1,6.7,6.0
108253,2.625,8,5.3,36.0
108255,2.727272727272727,11,6.4,28.0
108257,3.0,3,6.2,18.0
108265,2.9,10,6.7,27.0
108271,2.25,4,5.2,38.0
108282,2.607142857142857,14,5.9,52.0
108285,3.236842105263158,19,6.3,165.0
108287,2.5,1,7.0,15.0
108289,3.3068181818181817,44,6.7,138.0
108306,3.5,2,6.2,11.0
108311,3.1,5,6.0,14.0
108313,3.2857142857142856,7,6.8,7.0
108316,4.0,1,7.8,4.0
108318,2.9,50,5.8,171.0
108328,3.388888888888889,9,6.9,17.0
108332,3.5,6,6.8,64.0
108342,3.323529411764706,17,7.7,151.0
108360,2.3,5,6.1,21.0
108370,3.0,1,5.0,2.0
108389,3.5,2,8.3,6.0
108395,2.9,5,6.1,14.0
108403,3.6875,8,5.7,5.0
108405,2.6,5,5.7,7.0
108407,2.4,5,6.1,8.0
108425,2.7,5,5.6,40.0
108427,3.227272727272727,11,6.4,14.0
108445,3.5161290322580645,31,5.4,80.0
108447,2.9375,24,5.4,136.0
108466,3.159090909090909,22,6.4,97.0
108468,2.9,5,6.2,64.0
108473,3.230769230769231,13,8.0,12.0
108476,3.090909090909091,11,7.1,17.0
108479,1.0,1,4.9,9.0
108488,3.4285714285714284,14,6.1,27.0
108491,3.4166666666666665,6,6.8,4.0
108497,1.2857142857142858,7,4.6,22.0
108499,3.142857142857143,7,5.9,15.0
108503,2.6666666666666665,6,6.1,46.0
108506,2.574074074074074,27,4.9,93.0
108508,3.1538461538461537,13,5.9,21.0
108510,3.583333333333333,6,6.3,20.0
108514,3.688405797101449,69,7.4,184.0
108516,3.2,10,6.2,20.0
108529,2.8529411764705883,17,6.2,56.0
108534,3.357142857142857,21,6.4,68.0
108536,2.9,5,6.3,3.0
108538,3.2,5,6.1,36.0
108542,3.0,1,5.3,3.0
108544,3.333333333333333,3,5.7,10.0
108546,3.083333333333333,6,5.1,18.0
108551,3.555555555555556,9,6.9,33.0
108564,2.9,5,5.9,10.0
108566,3.8203125,64,7.9,72.0
